N,P,K,temperature,humidity,ph,rainfall,label
80.00785107353879,68.29240272181976,47.56109740537058,23.893350195595726,86.59784981344663,5.921246247476648,118.14256255562323,banana
40.98758087153061,69.68312330455915,39.008310387039295,28.39927716654429,73.43851497722768,6.933961277538611,96.8714753662591,blackgram
50.622921693690145,19.88532643672901,47.51978320100408,39.500164895459704,95.78974128266573,6.975909395640841,158.31689174309787,papaya
104.5411191173326,83.43334279109415,56.73570295192051,26.95266659768617,75.76504235541236,5.632310342314778,112.69636539811437,banana
129.83240377461175,59.56609431615063,50.04534078212679,29.964382594284377,81.4829026888199,6.141622690610008,82.32208764507727,cotton
114.87293326506193,21.854964524581398,65.17015222036223,28.447339149735196,82.03464928019058,6.285229802658974,74.86941506095283,watermelon
12.950009712258515,16.197076003027288,10.41062085780147,19.76180827698573,90.80245729763921,7.204784584541673,196.72765284751048,orange
99.65247417919319,46.07188510710944,37.91189473761895,20.413808503579556,64.60246894342521,6.786024230981648,233.11249224967256,coffee
25.52161765136264,51.148312473980724,64.86086494461104,20.425346370734488,18.377440276516072,6.261996937886956,75.36472724292067,chickpea
77.62616411768239,58.65506428593502,55.45247499562251,20.212215745202503,70.78968042483478,5.861155937466936,274.4658757881649,rice
3.1793669254466996,41.21752169342161,41.5640621624025,31.37284214523435,51.78186025557558,3.6973851261112123,50.65734621517978,mothbeans
11.920331044155791,18.386327316191363,20.795062257173132,25.532168932332265,95.40346025430426,6.674341787208727,135.94005925409607,orange
0.0,13.072591613684224,55.125557449217084,25.334473068731175,49.77160587075304,6.356901801790345,83.73363856534792,mango
84.38872941103784,58.45281813867094,46.80652418693162,26.819526086786517,60.171084928716425,6.8524850146065495,151.8569337228969,coffee
37.20656945949629,56.43123790612667,46.72373446666357,31.09418692425021,41.01452960242455,5.772189528776192,55.56160519521437,mothbeans
53.47024904230215,43.80485360468731,59.26431520674508,27.4126720699355,66.9369271524353,6.90290685227426,67.12578340692059,blackgram
23.825751094337082,10.201241627924087,52.12455081728183,29.78724166075288,87.63477087951239,7.31492663933949,164.80443483824044,pomegranate
80.28702253950622,42.931431059781495,51.50676701399129,19.162945984666983,56.8901034424407,6.973136451137412,73.54772114023481,maize
22.112780826187358,54.88099912386936,34.90767384802191,30.45421086317195,44.838422676041326,3.90692294891378,60.11816950381867,mothbeans
131.28244903541344,28.37542806032315,53.01320504891029,26.14054537540968,76.37645582769535,7.5027605696091015,66.10782190389652,cotton
50.826407563048754,7.282963305823158,45.562501012149305,32.76602800304813,97.95179251857907,6.671380689645407,167.53135920044315,papaya
40.508745901680356,72.2889109384652,74.41525005596286,20.560386724164122,54.114160291865424,5.171359496709029,67.2372939881783,pigeonpeas
40.19045269253843,50.07282897084001,54.806564227662285,27.555899246854207,52.592637533037205,5.28127225246158,60.71221779937672,mothbeans
9.722668888633805,79.54964126713004,61.33623018052792,19.250738368321116,21.032459553199466,5.733320028920684,93.28971167725379,kidneybeans
95.62434424213558,52.991170044929994,45.17350019132874,27.250789518301058,63.3568629264185,6.8796427864205905,204.11350063137934,coffee
50.09201528201128,45.870767265645206,41.214946305539165,31.248718549899564,78.80244676815617,6.815580353128077,100.75708079062117,blackgram
18.98511596630518,70.9005723537168,48.75515817301047,17.382204551025442,65.92174340797581,6.219332302269294,35.29539094890749,lentil
1.3025918570305186,4.5620572606174825,34.44003805347666,27.473146840902462,97.84937727501836,5.698913803662629,286.28519415343055,coconut
76.67905645965575,49.43260478576532,37.64170021220853,21.65111881491625,79.06185525017676,5.861316181519243,237.24704317005686,rice
10.308455593125487,8.93259745389833,10.593479916588267,11.38771953897933,97.99085662918003,7.034787502086316,114.6722038167646,orange
105.24494122151647,27.50700648057319,76.29757494886906,29.852764066590666,90.8740594254653,6.63274754284947,30.41567665112394,muskmelon
121.6708422404189,26.447288295339433,44.41889735911484,31.68234253088021,82.75266144913164,6.27565300396668,59.87999289704903,watermelon
19.915006733325875,78.63615974318455,56.985753252177744,26.844123147500323,22.336613660479706,6.4688181671377025,64.85244095135226,kidneybeans
80.47741841124225,15.81046977656814,58.31789196443634,24.249430878669767,81.38490811534842,6.827808360810521,80.87723600109345,watermelon
100.60531205174328,85.45527497003498,51.734482317509865,30.02221122150742,82.25708474531707,5.563887116929309,133.4685003070615,banana
11.231736016246938,64.09160383996392,51.75044421325537,26.472471948071835,60.07060343277897,5.1691960033603355,105.11797732766163,pigeonpeas
29.884011167806257,47.30484672350043,37.87169587003998,24.161039143280483,36.00744457644592,4.81521566024101,58.71642653815701,mothbeans
82.06934031619238,68.91339944736563,64.51977544723451,28.10954003930085,77.76382691045615,6.061836333921995,155.2174182888001,banana
69.10927550116233,39.7858663938935,52.569774383835735,24.288653076419692,83.16196317393103,7.184837101186209,244.707923577264,jute
115.03288369364282,28.644755963676324,24.52692491415837,28.877246392895582,77.41524218502953,7.227050425463158,98.87797993640609,cotton
3.938053567448791,27.801892165960385,58.419571935827776,30.009419049001213,95.61525711295222,6.210970343688181,164.41878790480047,pomegranate
25.09570950234477,49.89495243194959,65.0076883674219,23.393735906994078,49.062966035488216,6.306727204310598,142.04623583214172,pigeonpeas
6.481161280835069,62.446457278278274,56.00503859515121,24.68459521108376,20.373213798910495,6.683326243279012,37.87647235478881,chickpea
89.87930830908256,41.55269751507238,57.51177675672648,24.841886941450124,72.09235577807239,6.239523034133558,107.85538504397115,maize
6.946836988139639,8.09896831473899,55.83898929460699,28.70448006181774,94.23815204082432,5.491265361082205,187.903897064534,coconut
2.1186708118669273,26.812995830987628,64.39991809260415,32.02877724757583,89.13235417372242,5.9859112510565025,184.84736628112807,pomegranate
98.54949076264904,30.598827660143574,58.225262283697106,20.682486343446627,86.30504021743548,6.008805327913636,297.4768167035685,rice
11.095907911991224,47.41390792074128,52.01743680358857,20.930781735476476,39.28694359096091,5.8397240529251935,143.8491795969218,pigeonpeas
24.127457918994807,132.4892283579743,218.0876984147517,8.373887072284372,87.8600161628541,6.021042365243697,74.99367910747243,grapes
45.315621879094145,49.81925351971927,46.0138553339651,26.684736452700385,75.95995940825513,5.480449267807043,52.71563496907948,blackgram
4.364765162654882,5.228448870123031,37.546185546303974,24.690816767628604,94.83129960766584,6.241472689373423,117.12203827753295,coconut
15.202837441593648,53.421562382557475,39.77523989226613,15.030214424411252,23.27492234060329,6.5202520720912345,56.04619016670647,chickpea
52.89721514878128,62.05275107611712,33.05319197844456,31.45105646274984,76.42815331477638,6.468223426225898,80.80692326412156,blackgram
28.208879924902625,5.415456401193444,53.070459459782136,20.73017517182842,92.62865028032292,5.296602476005826,169.87469251546335,coconut
63.99567632735623,58.98453157910423,48.185886055467144,23.166656441165753,69.24270499353727,6.8055211827130835,64.92059058460032,maize
112.26212305849252,70.09589581626255,63.56674852816669,28.001905113309654,88.37000768673143,6.096217411169939,166.6491588676146,banana
12.434841295181515,31.195544974047298,43.05504000518296,33.89957405966453,27.419332815166456,4.397072128304025,38.176558467348414,mothbeans
97.36380810744673,84.78085810474772,61.72490215617555,27.57656208879865,70.20029389324588,6.787090465030839,146.1082140611363,banana
38.40064422552142,76.94531677105026,71.29301458558358,21.606959519839943,24.048477084239057,5.712788248635238,128.75387740134036,kidneybeans
16.20101147770999,13.20160967512067,45.05963532803597,30.75212499418137,90.11771588141553,6.49313143197461,132.99101653303396,pomegranate
14.47951127607988,79.21882871626111,63.140771370165325,23.24770378228878,15.803636681993728,7.737609121002962,75.35748249211561,chickpea
26.71092528410765,9.553635606879334,58.83993842889409,19.87939124150147,88.46428022575782,7.457871506613782,136.92294485945635,coconut
1.8498194855316532,19.737694131062128,8.912100642524447,24.003980704686995,90.90295103504442,6.141980873934935,151.35584349741285,orange
22.40898666438198,58.66234244144878,63.014812932087146,24.026403542669204,61.277271655269274,5.561474748610382,89.60361337199379,pigeonpeas
98.5463172194261,71.32956184914386,65.64000380348996,22.323999792690543,88.07151141536482,6.752823909321932,130.7343465579674,banana
109.57455284644544,86.13883714242536,44.31334982397529,27.907548560531954,79.37868562969874,6.855584451222965,192.3308000436424,banana
14.181534351375296,129.69877287797112,143.78470371553348,22.741561606601525,92.35637009657191,5.974046745948429,152.7928804024055,apple
33.25663563549646,78.99009035460138,72.07083232594388,15.21436503420952,21.957511225633834,5.575124066628058,72.22357620067187,kidneybeans
121.51221158315214,12.603320733804924,52.25141537532402,32.21585914313319,91.48528621934666,6.631319887075224,22.542837738300317,muskmelon
16.307284635549514,32.11743964191686,52.85625906246011,33.03908041824131,85.7558160446575,6.5604823373170005,84.58091008351039,mungbean
37.95374297215081,54.219800524544524,60.41286920882077,26.4651938147117,64.47350009780611,4.771422524227408,46.84363289593299,mothbeans
24.244153004446762,20.939732043428176,53.23793614602531,33.88540564314778,92.7342606116145,5.5124888875402736,198.8355946318505,coconut
61.18354355245885,44.13681289171733,66.95968470731168,25.625378429049384,66.67749707771755,6.535456595778733,97.53606539662366,maize
10.228431582571528,134.53023080940258,141.89251653956285,2.44193468733157,94.511464485922,5.832147224146588,143.6480725852376,apple
28.552656406768694,28.499176631055228,30.018973778488014,27.2180238948692,90.54590089482464,7.7296492351119355,203.4349929897181,coconut
26.414232387097282,44.358528345085865,52.41406573389993,19.41227238314283,23.798079758416456,5.927618166712036,69.97764943422212,kidneybeans
23.70936983104787,43.32631502856254,36.15463697348979,25.032745850839515,47.832914751483955,6.196182770107455,48.051184384106186,mothbeans
13.191174237712364,32.58995402665288,43.8809503678481,26.862944421939602,87.11378050850293,6.440506648278425,42.10788166531114,mungbean
13.240375728137627,60.20922816755888,25.075335946664243,22.270070678317683,70.7034936622883,7.544874616939398,53.68008931560889,lentil
98.35358499830139,29.656367387185814,64.10872843411107,33.38001556046125,81.81925535102398,6.245471401158443,57.479124029014656,watermelon
17.161991368980843,58.79744812156827,42.428276869202875,25.520651066408703,82.64712086092578,6.607425275438221,51.56018377637397,mungbean
35.381398924453336,78.31779274285901,74.70989357625555,22.809718752327676,62.621564245369164,5.939518394830069,105.73735197111336,pigeonpeas
30.043905210866082,50.17849777209824,67.6731942825005,20.896461701748034,68.67131515675658,6.256422840475919,90.57600748401047,pigeonpeas
22.2537836029085,48.16731255938962,42.90787551195247,26.418719435228653,45.38993213407883,6.622070307053846,118.69490370021117,pigeonpeas
33.92496381405555,52.85303458056809,45.91309047008971,23.755092603531363,23.72647115871904,5.626809623764976,75.4684307340887,kidneybeans
69.42547607252415,65.81005325889862,38.52169236302631,18.763165691654155,60.39702661585666,5.871406523409681,65.43226289141106,maize
90.94562802518571,54.4698102452101,58.81952670138546,30.202145957037054,86.92325904875891,6.003896049228142,158.90387081986057,jute
0.2701858917446207,58.875922682506136,49.18557032006373,22.340121633985344,25.271882590162555,6.544033189095571,61.700544012905766,chickpea
11.957125620029926,121.27656759298506,140.3361396564886,21.15539077385035,96.65962228882573,6.030242044429131,161.30183627987608,apple
11.523829736513925,13.318176236531663,18.237892380772696,19.5122652381386,93.49034005944175,6.349462570038726,188.15689101237555,orange
119.38724414738735,22.982363009599204,27.408098944276432,27.178158188217125,83.65491825912557,7.119158607124927,99.08217483961828,cotton
81.78391028739199,58.7204815644684,48.38549568571868,23.812755446092865,82.30359379156022,5.9411753298380985,230.59619438955505,rice
27.374983188804162,23.73030865139853,31.71124501844301,29.1397324691362,93.51812636477233,6.661919251631425,291.4248142477145,coconut
15.237999612940339,139.7844946986336,224.55521663543894,32.698545064009096,87.14258332034068,5.997317932657164,54.71701308122739,grapes
5.019157583003332,65.92747545557177,28.701187600269243,23.683889309721604,72.62081071867313,6.320550506734882,77.61020033128162,lentil
94.485728828939,17.3888289794328,58.492838580405525,34.220266934768,89.84603362328465,6.26618004132441,85.5618251635261,watermelon
25.27261915827722,125.15896329150789,233.34126495090612,18.045433088279577,80.64312453601738,6.881916479364421,62.643575271161524,grapes
20.386500753867725,114.65206132038074,215.2971583996216,30.26121263009677,84.95211025298137,6.553433834750475,76.70696270899172,grapes
43.4483781614359,60.69578118827476,54.22716360036868,35.021885471922694,66.94220754448901,6.347376264281715,76.88822774153577,blackgram
6.2890356520359845,19.223195120422986,67.62164322014681,19.93424735847408,86.29195489909193,7.353712679625379,125.20635530125712,pomegranate
10.629830392330947,51.51328998301457,74.92931827441384,20.288966242375036,17.07502009097398,7.25703090020251,66.16564408396336,chickpea
11.560158310701624,3.6925843542708243,45.960944547343615,32.905878591320345,99.06933863100966,5.02563259181176,277.0629082676293,coconut
93.743299324291,56.04678800476417,47.555083622379925,25.74548808120226,63.60562030878058,6.458074261251095,73.81553625581087,maize
27.77620437916117,72.10921441589508,39.1339201303773,22.274087362974782,71.74184205067677,6.996079333484222,40.206921261198744,lentil
10.848157452856894,136.2533299074393,230.9650587253825,17.704153192648345,85.71295524444758,6.141890381606963,74.57216711046325,grapes
95.40834545472126,24.38965418039896,60.67790296683527,31.472806151853028,83.56653346506579,6.930976616574066,68.31909776594544,watermelon
72.43479630524887,56.55078101626784,55.04512279934927,34.57862576600769,86.39453942552193,6.996970746955715,235.86993253986412,jute
85.95746217843752,43.56386518017343,34.447300309774434,24.21547021480574,59.57628359222682,6.691870377396672,227.2280965730133,coffee
120.55209212717213,47.1579074203626,42.863477211135155,28.619466702559,62.244032612157966,6.778202660864795,174.32826343373816,coffee
35.80149176301939,54.82873688548375,78.12522637647524,18.873866381112794,21.130616021528738,5.840968574779301,114.22720970335872,kidneybeans
84.96526037357363,32.31399033968859,35.341621883063574,29.011293393532792,83.46646960034744,6.171659683902115,167.91361346973866,jute
33.85927691076713,58.060623019911176,57.264789011825144,32.093247990985354,35.635453307875956,4.339902557767945,76.03166223643603,mothbeans
10.530686863267864,60.6986900018648,43.924776685069936,19.527907041908783,21.456188911123775,6.483076801565167,144.72265549447582,kidneybeans
102.12030446966367,62.30581509409217,43.97909389272155,26.71210203969174,74.74016785425623,6.233128306365127,156.26209561219832,banana
33.34959810016055,37.90597677495481,54.572825618616804,18.96815080240602,18.423634496239174,5.690584239997207,88.70591597738773,kidneybeans
10.823950142479262,8.128910966405835,37.403342525761055,31.90734455186453,98.42480130891637,6.269353814513111,289.8505971816977,coconut
52.83528321404569,18.901391838858626,45.08238662176712,33.380375074362526,92.4344441379318,7.27743664488089,179.50191279180075,papaya
54.419641610204934,12.514228491401674,45.05369505618825,36.47119933005379,94.62855967075637,7.416059629436149,127.541361459628,papaya
7.128455812077878,38.57361715936147,35.57024829607641,27.988588576880424,82.9579480140189,6.762840037338049,75.08301803575878,mungbean
9.093350444425617,16.943766201889776,32.213371516725154,30.52979330398095,54.47328718376438,5.898962827836475,85.23934563670028,mango
17.14025352564006,14.526621923629277,67.49891597321474,28.05001044014169,87.43815170144467,5.766693619231385,155.68357003493782,pomegranate
83.38558681025918,15.735375992656053,41.03596097532743,27.776321876960477,85.03308843777951,6.934723572785075,89.2820291980019,watermelon
39.76258714597219,63.80051801429883,54.792146735561936,22.92658546510377,18.73527108745393,6.833413480050037,101.09769057502076,kidneybeans
81.7917965720004,62.427356375925626,41.38729774919315,18.544249643956885,60.6956653403211,6.018086749997032,107.91542844698681,maize
11.745111064876689,107.2757787981602,152.32809448714187,20.39827980051404,89.95782029512667,5.764902778006362,100.30631741233074,apple
56.06126025259671,46.945110178195755,32.95695887265136,28.05043649793221,66.01435690235577,6.256695982951396,90.22736920726591,blackgram
3.4393542738582585,42.65848049481728,78.59100402787922,18.27120866583518,22.4876310258951,7.223413859520134,49.875578477089825,chickpea
18.737341632777458,137.5903214022185,191.27784858027587,12.40932843838764,81.27953486597141,6.103647145927435,71.71738774119049,grapes
15.38840966751921,143.62816270353696,238.5812056457916,24.61581958850674,80.42543998613928,5.743362165208955,57.84175638729253,grapes
89.97969323735666,63.367200036492186,61.99953730906376,26.593497562725076,78.60635495755639,6.0356469578083045,120.45393376906301,banana
118.38656846123773,30.475671000528877,19.931708179444353,27.40974414352524,82.34958863825804,7.920958814605525,81.53954973271031,cotton
94.21906052074407,51.009323476200244,44.304519410108824,20.93390857638131,81.53811490734564,5.964606019035567,175.0461813199517,rice
21.599029088747784,13.51765007364703,43.70503823556225,26.972652371974604,88.11347569737178,6.0004785168402135,167.04546315787348,pomegranate
2.377188672852268,30.398973242126008,50.36623254246819,31.568000322070848,83.05733133199764,6.677999425188602,62.96983780778222,mungbean
103.21636000702097,67.53499028657478,65.62195795084905,29.55385547731058,79.92200447990973,6.048649159128926,124.38670608888474,banana
77.01067024832697,51.84171348270443,49.654715889822015,29.811487637984595,85.53823432910808,7.179209296583249,213.39541919293578,jute
12.831268028150033,41.88816637023495,36.41467503617741,25.939492005779424,82.49215862015225,6.974064913832052,82.24047914445256,mungbean
63.32154117050992,59.81682232017315,45.586243871688445,26.424620361737553,58.38756858316452,6.325082164599069,53.07001034813566,maize
13.735260295242103,76.63965503335606,49.54628379553458,19.01889429049143,24.900568351947012,7.684553478794189,41.40792894703713,chickpea
31.398889109472673,72.1136853158555,58.00447408045264,23.01433867654234,15.476856948961004,7.080260707329219,33.901108859961475,chickpea
25.89131238442274,62.069985001409165,68.70415341252486,19.338233842991198,14.053546666294425,7.080793543579989,77.52092910868912,chickpea
4.4057163511106285,118.54252861218244,177.80158788227743,6.340945705491816,96.92386982488264,6.224824128368886,145.97371842384655,apple
73.19371794222121,53.3903654472342,42.10099925376842,29.54281261251717,86.84516723862009,5.923491018168863,260.08806820222503,rice
36.018632860421995,53.45424769663568,43.346235992967074,15.070141661419504,22.37206718870436,6.444506215568534,81.96255214065658,kidneybeans
66.77766735981089,5.438388661590388,43.37009700909527,25.345139330083907,90.21378928497809,6.7594652338998955,196.76962611329625,papaya
115.0006172963634,53.41548078606941,32.052679240780776,29.247227568237548,58.67168232434323,6.752495260933334,169.0808008879233,coffee
36.002814537878706,54.1337648907899,40.62609751580283,26.594349574501745,69.40178463698054,5.778446052743292,58.562429088913035,blackgram
36.603220520556754,41.273817516180955,78.7292521055498,22.684231319692227,24.068198644272186,5.944322300930524,51.510653423761305,kidneybeans
9.48251275150204,18.130364856218986,41.829155681386816,28.523544085842534,58.67383087669083,6.395164746529504,107.96360081124493,mango
11.219345787962094,25.184898479121994,44.87753123853177,28.74821917138414,52.43723916280447,5.5635669517904915,75.40216206902508,mango
22.023305864760562,29.815698920255684,58.40338810812543,23.36188927426165,91.50957098825971,5.437988046816624,238.64224291119422,coconut
43.01974605275233,8.968644082270993,51.52280760702286,34.46057492841551,91.45401198474055,7.365364474204012,145.63844043488476,papaya
15.8986663635525,119.09760191791545,160.62779167843587,3.661374625792829,90.12267524883845,5.6545829817532285,114.70273625578777,apple
11.910118103763896,66.36110208823276,72.0631268874138,24.414991385990277,15.777841614679335,6.79203182339824,40.71354685098294,chickpea
14.699777571221421,25.426058216164893,67.47694572582073,22.382784932129645,88.98843693441647,6.729761420294154,125.98968823669517,pomegranate
5.812932449000196,65.60500696465328,75.46815610032219,19.213709378398953,23.14446352214889,7.953365717787484,42.66071658354854,chickpea
91.95172347500343,19.327969815869462,55.406016072498325,30.849362986327012,92.81312368760378,6.153632750491464,27.947043479335296,muskmelon
